ID,LASTNAME,FIRSTNAME,STATE,PHONE,EMAIL,GRADYEAR,GPA,PROGRAM,NEWSLETTER
185875,Martinez, Malka, California, (831) 555-1755, mmartinez2@alumni.rouxacademy.com,2009,2.53, Fashion and Textile Design, YES
923242,Burris, Abby, California, (707) 555-9071, aburris@alumni.rouxacademy.com,2011,2.62, Animation, YES
345218,Watts, Mariano, Texas, (915) 555-5746, mwatts2@alumni.rouxacademy.com,2008,3.99, Fashion and Textile Design, YES
744851,Greer, Marcelina, Iowa, (712) 555-5951, mgreer4@alumni.rouxacademy.com,2010,3.73, Graphic Design, NO
375993,Powell, Geralyn, Texas, (817) 555-6247, gpowell@alumni.rouxacademy.com,2001,3.22, Graphic Design, NO
49854,Prince, Malena, Arkansas, (501) 555-7656, mprince4@alumni.rouxacademy.com,2006,2.89, Fashion and Textile Design, YES
498151,Valencia, Raeann, Washington, (253) 555-6050, rvalencia3@alumni.rouxacademy.com,2001,3.61, Animation, YES
29552,Serrano, Samantha, Missouri, (314) 555-8631, sserrano2@alumni.rouxacademy.com,2005,2.67, Fashion and Textile Design, NO
198375,Ross, Adalberto, California, (707) 555-3451, aross2@alumni.rouxacademy.com,2009,2.71, Fashion and Textile Design, NO
971816,Koch, Julienne, Minnesota, (507) 555-0551, jkoch2@alumni.rouxacademy.com,2006,2.74, Animation, NO
367526,Cabrera, Lawanna, California, (562) 555-7821, lcabrera4@alumni.rouxacademy.com,2004,3.23, Animation, NO
792620,Pace, Sharleen, Florida, (941) 555-5217, space2@alumni.rouxacademy.com,2008,2.56, Animation, YES
284167,Burt, Clayton, Minnesota, (952) 555-3759, cburt3@alumni.rouxacademy.com,2001,2.4, Fine Art and Visual Culture, NO
844262,Smith, Hedy, Ohio, (937) 555-4396, hsmith@alumni.rouxacademy.com,2011,2.61, Animation, NO
782156,Whitehead, Iona, California, (209) 555-0989, iwhitehead@alumni.rouxacademy.com,2011,3.86, Photography, YES
663862,Monroe, Bong, Arkansas, (501) 555-1365, bmonroe2@alumni.rouxacademy.com,2007,2.02, Animation, NO
920576,Sweet, Dusti, Virginia, (804) 555-0861, dsweet@alumni.rouxacademy.com,2010,3.13, Photography, YES
336570,Peck, Roxane, California, (562) 555-2905, rpeck@alumni.rouxacademy.com,2001,3.5, Animation, YES
203100,Townsend, Gary, Arkansas, (479) 555-2620, gtownsend@alumni.rouxacademy.com,2005,2.95, Fashion and Textile Design, NO
626744,Graham, Warner, Kansas, (913) 555-4599, wgraham2@alumni.rouxacademy.com,2006,3.53, Fashion and Textile Design, YES
230512,Decker, Yulanda, Hawaii, (808) 555-1633, ydecker@alumni.rouxacademy.com,2011,3.1, Animation, NO
363000,Washington, Neoma, Wisconsin, (414) 555-3318, nwashington@alumni.rouxacademy.com,2011,3, Fine Art and Visual Culture, YES
428288,Morrow, Emil, Texas, (915) 555-2475, emorrow2@alumni.rouxacademy.com,2002,2.74, Animation, NO
483367,Matthews, Latoyia, California, (626) 555-9898, lmatthews2@alumni.rouxacademy.com,2008,3.24, Photography, YES
405978,Vincent, Burma, California, (530) 555-2073, bvincent@alumni.rouxacademy.com,2005,2.27, Fashion and Textile Design, YES
562938,Marks, Rosana, Tennessee, (423) 555-2596, rmarks@alumni.rouxacademy.com,2006,2.57, Graphic Design, YES
137580,Horton, Georgetta, New York, (585) 555-1011, ghorton@alumni.rouxacademy.com,2008,2.58, Fine Art and Visual Culture, YES
780024,Parks, Reda, Texas, (817) 555-2253, rparks5@alumni.rouxacademy.com,2001,3.09, Photography, NO
831670,Sawyer, Ashlee, Tennessee, (865) 555-3073, asawyer2@alumni.rouxacademy.com,2000,2.29, Animation, YES
23019,Tran, Matt, California, (415) 555-8658, mtran3@alumni.rouxacademy.com,2001,2.88, Animation, YES
723585,Hansen, Raisa, Louisiana, (225) 555-5320, rhansen@alumni.rouxacademy.com,2009,2.55, Fashion and Textile Design, NO
600007,Herman, Dan, North Carolina, (980) 555-8093, dherman@alumni.rouxacademy.com,2004,2.33, Graphic Design, YES
285058,Sutton, Lesli, California, (916) 555-6783, lsutton3@alumni.rouxacademy.com,2010,2.49, Graphic Design, YES
643022,Aguilar, Terica, California, (209) 555-9711, taguilar2@alumni.rouxacademy.com,2003,2.57, Fine Art and Visual Culture, YES
358364,Johns, Teena, New York, (518) 555-2956, tjohns@alumni.rouxacademy.com,2008,3.95, Animation, NO
282308,Valdez, Marisela, California, (650) 555-4289, mvaldez2@alumni.rouxacademy.com,2003,2.45, Photography, NO
845860,Nichols, Isaura, Illinois, (779) 555-8204, inichols2@alumni.rouxacademy.com,2000,2.43, Graphic Design, NO
690979,Franklin, Christal, Iowa, (319) 555-0562, cfranklin@alumni.rouxacademy.com,2007,2.02, Fine Art and Visual Culture, NO
479719,Baxter, Whitney, Delaware, (302) 555-9031, wbaxter@alumni.rouxacademy.com,2011,3.75, Photography, NO
863599,Puckett, Fleta, South Carolina, (803) 555-9784, fpuckett2@alumni.rouxacademy.com,2008,2.94, Photography, NO
485481,Mccall, Suzanne, Texas, (409) 555-6053, smccall3@alumni.rouxacademy.com,2004,3.45, Fine Art and Visual Culture, YES
213598,Coffey, Latrisha, California, (916) 555-6274, lcoffey@alumni.rouxacademy.com,2002,3.15, Fine Art and Visual Culture, YES
425048,Chang, Michal, California, (707) 555-8004, mchang2@alumni.rouxacademy.com,2000,2.06, Animation, NO
746927,Donovan, Leana, Mississippi, (769) 555-8684, ldonovan@alumni.rouxacademy.com,2003,2, Graphic Design, YES
207965,Yang, Luciano, New York, (518) 555-1457, lyang2@alumni.rouxacademy.com,2006,2.74, Fashion and Textile Design, YES
318529,Vang, Lawerence, Florida, (754) 555-9790, lvang@alumni.rouxacademy.com,2008,2.14, Graphic Design, NO
806378,Washington, Brenton, Arizona, (520) 555-5813, bwashington@alumni.rouxacademy.com,2011,3.86, Fine Art and Visual Culture, NO
230431,Rodriquez, Brigida, Florida, (386) 555-3953, brodriquez3@alumni.rouxacademy.com,2008,2.61, Fine Art and Visual Culture, NO
449889,Hobbs, Mayola, California, (747) 555-0190, mhobbs3@alumni.rouxacademy.com,2011,3.29, Animation, YES
968342,Bishop, Francina, Illinois, (224) 555-1663, fbishop4@alumni.rouxacademy.com,2011,2.91, Animation, NO
713480,Zamora, Burl, North Carolina, (980) 555-9540, bzamora2@alumni.rouxacademy.com,2010,2.18, Fine Art and Visual Culture, NO
510170,Britt, Modesta, California, (442) 555-2315, mbritt4@alumni.rouxacademy.com,2008,2.13, Fine Art and Visual Culture, NO
140217,Beasley, Marquetta, Massachusetts, (774) 555-7095, mbeasley6@alumni.rouxacademy.com,2007,3.71, Fashion and Textile Design, NO
46138,Larson, Shonna, Arkansas, (870) 555-8122, slarson3@alumni.rouxacademy.com,2003,2.42, Photography, NO
477763,Monroe, Marc, New York, (631) 555-6943, mmonroe@alumni.rouxacademy.com,2008,3.99, Animation, YES
185609,Hutchinson, Carmella, Florida, (407) 555-1285, chutchinson@alumni.rouxacademy.com,2008,2.11, Fashion and Textile Design, YES
324903,Holcomb, Soo, North Carolina, (704) 555-0787, sholcomb2@alumni.rouxacademy.com,2007,3.61, Photography, NO
129319,Stevens, Lavada, Pennsylvania, (878) 555-8408, lstevens4@alumni.rouxacademy.com,2006,3.87, Fashion and Textile Design, YES
120264,Mccullough, Fredia, Pennsylvania, (610) 555-9648, fmccullough@alumni.rouxacademy.com,2007,2.85, Animation, NO
735531,Montoya, Bettye, California, (530) 555-7410, bmontoya2@alumni.rouxacademy.com,2000,3.27, Fine Art and Visual Culture, YES
619566,Shepherd, Erinn, Michigan, (947) 555-9965, eshepherd2@alumni.rouxacademy.com,2004,2.15, Fashion and Textile Design, YES
159589,Church, Sanora, Indiana, (317) 555-9276, schurch2@alumni.rouxacademy.com,2000,3.59, Photography, NO
703010,Deleon, Lamar, Oklahoma, (405) 555-0555, ldeleon@alumni.rouxacademy.com,2002,3.72, Photography, NO
351259,Washington, Trula, Tennessee, (423) 555-1201, twashington3@alumni.rouxacademy.com,2010,3.95, Fine Art and Visual Culture, NO
343338,Dawson, Naoma, California, (213) 555-5297, ndawson@alumni.rouxacademy.com,2000,2.49, Graphic Design, NO
308287,Bernard, Dewey, Indiana, (765) 555-8421, dbernard2@alumni.rouxacademy.com,2006,2.1, Graphic Design, YES
34668,Noble, Shirl, Alabama, (256) 555-1196, snoble@alumni.rouxacademy.com,2010,2.28, Fine Art and Visual Culture, YES
19066,Byrd, Modesta, North Carolina, (910) 555-3904, mbyrd4@alumni.rouxacademy.com,2002,3.31, Fine Art and Visual Culture, YES
501729,Rosario, Maile, Kansas, (620) 555-9985, mrosario@alumni.rouxacademy.com,2009,3.2, Animation, YES
536579,Newton, Nida, Minnesota, (612) 555-5875, nnewton2@alumni.rouxacademy.com,2000,2.46, Graphic Design, NO
701779,Edwards, Rosalyn, Oklahoma, (539) 555-2826, redwards@alumni.rouxacademy.com,2007,2.4, Fine Art and Visual Culture, YES
81016,Rocha, Deeann, Massachusetts, (339) 555-3741, drocha3@alumni.rouxacademy.com,2002,3.92, Fine Art and Visual Culture, YES
398481,Shelton, Zoila, Texas, (409) 555-2039, zshelton@alumni.rouxacademy.com,2001,2.16, Fine Art and Visual Culture, NO
656490,Mccoy, Magnolia, Arizona, (520) 555-1567, mmccoy3@alumni.rouxacademy.com,2002,3.81, Animation, NO
982247,Herring, Melynda, Wisconsin, (715) 555-6261, mherring2@alumni.rouxacademy.com,2000,3.32, Animation, NO
667899,Leblanc, Ji, New York, (315) 555-3600, jleblanc2@alumni.rouxacademy.com,2001,3.69, Photography, YES
734614,Walton, Lu, Georgia, (229) 555-9108, lwalton4@alumni.rouxacademy.com,2003,2.47, Fine Art and Visual Culture, YES
154731,Bennett, Izetta, Georgia, (404) 555-2319, ibennett@alumni.rouxacademy.com,2008,3.44, Graphic Design, NO
903301,Thornton, Wesley, California, (818) 555-6137, wthornton@alumni.rouxacademy.com,2000,2.13, Animation, YES
946901,Mcfarland, Loyd, Pennsylvania, (570) 555-3265, lmcfarland2@alumni.rouxacademy.com,2007,2.28, Fine Art and Visual Culture, YES
789784,Chan, Leana, New Mexico, (505) 555-2457, lchan5@alumni.rouxacademy.com,2000,2.76, Photography, NO
42101,Alston, Angelic, Oregon, (541) 555-5665, aalston@alumni.rouxacademy.com,2009,3.81, Fine Art and Visual Culture, NO
193619,Murphy, Rutha, Wisconsin, (920) 555-1464, rmurphy2@alumni.rouxacademy.com,2003,2.85, Animation, YES
676751,Burke, Felicidad, Minnesota, (763) 555-6283, fburke2@alumni.rouxacademy.com,2009,2.05, Fine Art and Visual Culture, YES
703289,Tate, Christel, California, (559) 555-9589, ctate2@alumni.rouxacademy.com,2001,3.7, Photography, NO
707095,Vaughan, Rubin, Georgia, (706) 555-4507, rvaughan@alumni.rouxacademy.com,2000,3.59, Photography, YES
554470,Payne, Dorathy, Missouri, (816) 555-9542, dpayne3@alumni.rouxacademy.com,2008,3.74, Graphic Design, NO
86896,Riddle, Shan, Kentucky, (606) 555-6999, sriddle2@alumni.rouxacademy.com,2000,2.53, Fashion and Textile Design, YES
391802,Rosa, Martin, Ohio, (567) 555-5673, mrosa5@alumni.rouxacademy.com,2011,2.66, Fashion and Textile Design, NO
154492,Goff, Ronna, Georgia, (770) 555-6822, rgoff2@alumni.rouxacademy.com,2006,2.5, Fine Art and Visual Culture, NO
696230,Bright, Mitchel, Florida, (727) 555-1175, mbright@alumni.rouxacademy.com,2000,2.49, Photography, YES
518614,Stark, Bianca, Massachusetts, (351) 555-4376, bstark2@alumni.rouxacademy.com,2005,3.51, Graphic Design, YES
936161,Pratt, Shavon, Minnesota, (320) 555-7397, spratt3@alumni.rouxacademy.com,2001,3.22, Animation, NO
438672,Dale, Cordia, Massachusetts, (617) 555-4143, cdale@alumni.rouxacademy.com,2003,2.71, Fine Art and Visual Culture, NO
590949,Butler, Blanch, Virginia, (571) 555-9290, bbutler3@alumni.rouxacademy.com,2002,2.1, Photography, YES
932406,Hawkins, Genaro, Illinois, (847) 555-9114, ghawkins2@alumni.rouxacademy.com,2006,2.39, Animation, YES
559009,Barnett, Alexander, Florida, (863) 555-8233, abarnett3@alumni.rouxacademy.com,2011,2.39, Fashion and Textile Design, NO
349658,William, Norbert, Oklahoma, (405) 555-5435, nwilliam@alumni.rouxacademy.com,2003,2.6, Graphic Design, NO
259604,Chase, Booker, Mississippi, (662) 555-8275, bchase2@alumni.rouxacademy.com,2008,3.33, Fashion and Textile Design, YES
425778,Little, Corine, Texas, (936) 555-8500, clittle3@alumni.rouxacademy.com,2006,3.96, Graphic Design, NO
97786,Pearson, Marcelino, Texas, (817) 555-6901, mpearson@alumni.rouxacademy.com,2007,3.19, Graphic Design, YES
86066,Blevins, Matilde, Illinois, (872) 555-9296, mblevins3@alumni.rouxacademy.com,2000,3.54, Animation, YES
813932,Steele, Elicia, Texas, (713) 555-2778, esteele@alumni.rouxacademy.com,2002,2.14, Graphic Design, YES
134992,Williamson, Regina, California, (626) 555-1363, rwilliamson@alumni.rouxacademy.com,2002,3.18, Fine Art and Visual Culture, NO
210055,Lowery, Ruthanne, New Jersey, (201) 555-4238, rlowery@alumni.rouxacademy.com,2004,2.27, Fashion and Textile Design, YES
643576,Kirk, Shanita, New York, (347) 555-6922, skirk3@alumni.rouxacademy.com,2008,3.1, Photography, NO
363551,Phelps, Clarissa, Oklahoma, (539) 555-2842, cphelps@alumni.rouxacademy.com,2011,2.76, Photography, YES
626446,Roach, Roselia, Utah, (435) 555-5358, rroach2@alumni.rouxacademy.com,2001,2.64, Animation, NO
87855,Goodwin, Vern, Illinois, (773) 555-7489, vgoodwin2@alumni.rouxacademy.com,2007,3.44, Fine Art and Visual Culture, NO
542716,Cook, Felicitas, Michigan, (810) 555-1776, fcook@alumni.rouxacademy.com,2007,2.76, Animation, YES
15397,Holden, Matt, West Virginia, (304) 555-7614, mholden4@alumni.rouxacademy.com,2008,2.05, Fashion and Textile Design, NO
464658,Dorsey, Kai, Texas, (210) 555-9389, kdorsey2@alumni.rouxacademy.com,2010,2.22, Photography, NO
432626,Berger, Marilu, California, (530) 555-9843, mberger2@alumni.rouxacademy.com,2008,2.96, Photography, YES
166262,Wolf, Aja, California, (714) 555-9515, awolf4@alumni.rouxacademy.com,2006,3.73, Fine Art and Visual Culture, YES
820468,Owen, Susanne, Tennessee, (615) 555-5536, sowen3@alumni.rouxacademy.com,2009,2.79, Graphic Design, NO
674571,Chapman, Jasmin, Tennessee, (931) 555-9825, jchapman@alumni.rouxacademy.com,2000,2.27, Animation, YES
733069,Crosby, Louvenia, Georgia, (478) 555-0053, lcrosby@alumni.rouxacademy.com,2003,2.28, Photography, YES
157154,Carpenter, Joya, Massachusetts, (617) 555-4641, jcarpenter@alumni.rouxacademy.com,2006,2.61, Photography, YES
72664,Snider, Bulah, North Dakota, (701) 555-7299, bsnider2@alumni.rouxacademy.com,2004,3.21, Graphic Design, YES
267564,Kennedy, Lizabeth, Kentucky, (270) 555-0428, lkennedy3@alumni.rouxacademy.com,2002,3.63, Animation, YES
208719,Parrish, Brittani, Texas, (713) 555-4916, bparrish2@alumni.rouxacademy.com,2011,3.71, Graphic Design, YES
415785,Donovan, Elvia, Wisconsin, (414) 555-6828, edonovan@alumni.rouxacademy.com,2009,2.2, Fashion and Textile Design, YES
234746,Mcfadden, Manuela, California, (707) 555-9793, mmcfadden4@alumni.rouxacademy.com,2000,3.78, Animation, NO
990504,Clark, Eugenio, Maine, (207) 555-4190, eclark3@alumni.rouxacademy.com,2004,3.04, Photography, YES
592403,Spears, Vivienne, California, (562) 555-0986, vspears2@alumni.rouxacademy.com,2005,3.13, Fine Art and Visual Culture, YES
809287,Hewitt, Virgil, Minnesota, (651) 555-8824, vhewitt2@alumni.rouxacademy.com,2011,2.46, Animation, NO
21515,Hinton, Vivan, Michigan, (616) 555-4316, vhinton2@alumni.rouxacademy.com,2004,2.13, Graphic Design, YES
487893,Snider, Qiana, Texas, (682) 555-9936, qsnider@alumni.rouxacademy.com,2006,3.83, Fine Art and Visual Culture, NO
759576,Hill, Irena, Florida, (813) 555-0781, ihill@alumni.rouxacademy.com,2001,3.86, Animation, NO
237521,Wells, Consuelo, Virginia, (434) 555-7888, cwells@alumni.rouxacademy.com,2010,3.55, Animation, YES
732843,Garrison, Toni, Pennsylvania, (878) 555-8376, tgarrison2@alumni.rouxacademy.com,2008,2.55, Graphic Design, NO
989263,Farmer, Frances, Virginia, (571) 555-1503, ffarmer@alumni.rouxacademy.com,2002,3.55, Photography, NO
888063,Taylor, Maryetta, California, (747) 555-3882, mtaylor2@alumni.rouxacademy.com,2008,3.61, Photography, NO
222408,Hubbard, Alfonso, New Jersey, (908) 555-2302, ahubbard2@alumni.rouxacademy.com,2011,2.99, Fashion and Textile Design, YES
219181,Warner, Victoria, Alabama, (334) 555-9619, vwarner@alumni.rouxacademy.com,2002,2.2, Fashion and Textile Design, NO
335151,Sharpe, Shonta, Ohio, (513) 555-3798, ssharpe4@alumni.rouxacademy.com,2009,2.78, Graphic Design, NO
577533,Barry, Naomi, Minnesota, (952) 555-4485, nbarry@alumni.rouxacademy.com,2005,3.39, Photography, YES
881171,Richard, Cleopatra, Ohio, (440) 555-3906, crichard2@alumni.rouxacademy.com,2010,2.19, Fashion and Textile Design, YES
900459,Velez, Leota, Michigan, (947) 555-5004, lvelez2@alumni.rouxacademy.com,2002,2.37, Graphic Design, YES
972214,Bonner, Marna, California, (831) 555-1574, mbonner5@alumni.rouxacademy.com,2008,3.46, Fine Art and Visual Culture, NO
145248,Garner, Cassey, Colorado, (303) 555-5364, cgarner5@alumni.rouxacademy.com,2009,2.31, Fashion and Textile Design, YES
998159,Ward, Lauryn, Maine, (207) 555-4633, lward4@alumni.rouxacademy.com,2003,2.75, Graphic Design, YES
454206,Conner, Randolph, Michigan, (947) 555-7314, rconner2@alumni.rouxacademy.com,2003,2.18, Fine Art and Visual Culture, NO
125582,Noble, Tammera, Wisconsin, (715) 555-5418, tnoble3@alumni.rouxacademy.com,2004,2.9, Animation, NO
160424,Solis, Terrell, New York, (929) 555-0332, tsolis3@alumni.rouxacademy.com,2000,3.18, Animation, NO
61368,Neal, Kalyn, Kansas, (316) 555-0843, kneal2@alumni.rouxacademy.com,2005,3.84, Fashion and Textile Design, YES
524806,Sparks, Genaro, Nebraska, (402) 555-4702, gsparks@alumni.rouxacademy.com,2000,3.85, Fine Art and Visual Culture, YES
952004,Weeks, Camelia, Massachusetts, (413) 555-9086, cweeks5@alumni.rouxacademy.com,2009,2.83, Graphic Design, YES
154674,Lane, Cameron, California, (657) 555-7369, clane2@alumni.rouxacademy.com,2009,3.88, Animation, NO
812360,Oneil, Ramon, New York, (845) 555-7318, roneil2@alumni.rouxacademy.com,2003,2.82, Animation, NO
373109,Mercado, Salvatore, North Carolina, (252) 555-6809, smercado3@alumni.rouxacademy.com,2000,2.03, Fashion and Textile Design, NO
919560,Abbott, Maricruz, New Jersey, (732) 555-9809, mabbott2@alumni.rouxacademy.com,2002,3.6, Animation, NO
453,Hyde, Jewell, Wisconsin, (534) 555-4904, jhyde@alumni.rouxacademy.com,2006,3.08, Fashion and Textile Design, NO
94809,Rollins, Janeth, Texas, (430) 555-1475, jrollins@alumni.rouxacademy.com,2005,3.16, Fine Art and Visual Culture, NO
723040,Martin, Lelia, California, (760) 555-6178, lmartin2@alumni.rouxacademy.com,2005,3.52, Animation, NO
881489,Richards, Rosalie, Illinois, (217) 555-5816, rrichards@alumni.rouxacademy.com,2011,2.82, Photography, YES
128256,Cain, Darren, New York, (845) 555-3090, dcain2@alumni.rouxacademy.com,2004,2.76, Photography, YES
894403,Price, Ludie, New Jersey, (973) 555-2217, lprice3@alumni.rouxacademy.com,2000,2.94, Graphic Design, NO
330263,Carpenter, Quiana, Oregon, (541) 555-0776, qcarpenter@alumni.rouxacademy.com,2004,2.04, Fine Art and Visual Culture, NO
804051,Jimenez, Thurman, Texas, (956) 555-7045, tjimenez2@alumni.rouxacademy.com,2003,2.11, Fine Art and Visual Culture, YES
567530,Fry, Olinda, Alabama, (256) 555-3897, ofry2@alumni.rouxacademy.com,2008,3.25, Photography, NO
340439,Watkins, Katy, Indiana, (574) 555-6818, kwatkins3@alumni.rouxacademy.com,2005,2.38, Graphic Design, NO
211861,Reyes, Brian, Virginia, (276) 555-9281, breyes4@alumni.rouxacademy.com,2005,3.71, Animation, NO
95598,Carrillo, Bennie, Georgia, (229) 555-4589, bcarrillo2@alumni.rouxacademy.com,2002,2.19, Graphic Design, YES
642383,Evans, Tajuana, Indiana, (260) 555-7591, tevans2@alumni.rouxacademy.com,2000,3.93, Fashion and Textile Design, YES
595431,Berg, Jettie, Ohio, (234) 555-7010, jberg2@alumni.rouxacademy.com,2008,2.42, Fine Art and Visual Culture, NO
210886,Hardin, Teodoro, New Jersey, (609) 555-9198, thardin4@alumni.rouxacademy.com,2004,2.36, Fine Art and Visual Culture, YES
796978,Torres, Maryrose, Louisiana, (985) 555-5547, mtorres2@alumni.rouxacademy.com,2002,2.82, Fine Art and Visual Culture, YES
852460,Horne, Joanna, South Carolina, (803) 555-1860, jhorne@alumni.rouxacademy.com,2010,2.04, Graphic Design, YES
917652,Holden, Melvina, Georgia, (762) 555-0549, mholden5@alumni.rouxacademy.com,2011,3.57, Fine Art and Visual Culture, YES
670677,Fitzgerald, Divina, Wisconsin, (715) 555-3698, dfitzgerald@alumni.rouxacademy.com,2011,2.05, Photography, NO
